division,season,home_team,away_team,home_goals,away_goals
Premier_League,2017-2018,Watford,Man City,0.0,6.0
Premier_League,2017-2018,West Brom,West Ham,0.0,0.0
Premier_League,2017-2018,Chelsea,Arsenal,0.0,0.0
Premier_League,2017-2018,Man United,Everton,4.0,0.0
Premier_League,2017-2018,Burnley,Huddersfield,0.0,0.0
Premier_League,2017-2018,Everton,Bournemouth,2.0,1.0
Premier_League,2017-2018,Leicester,Liverpool,2.0,3.0
Premier_League,2017-2018,Man City,Crystal Palace,5.0,0.0
Premier_League,2017-2018,Southampton,Man United,0.0,1.0
Premier_League,2017-2018,Stoke,Chelsea,0.0,4.0
Premier_League,2017-2018,Swansea,Watford,1.0,2.0
Premier_League,2017-2018,West Ham,Tottenham,2.0,3.0
Premier_League,2017-2018,Brighton,Newcastle,1.0,0.0
Premier_League,2017-2018,Arsenal,West Brom,2.0,0.0
Premier_League,2017-2018,Bournemouth,Leicester,0.0,0.0
Premier_League,2017-2018,Chelsea,Man City,0.0,1.0
Premier_League,2017-2018,Huddersfield,Tottenham,0.0,4.0
Premier_League,2017-2018,Man United,Crystal Palace,4.0,0.0
Premier_League,2017-2018,Stoke,Southampton,2.0,1.0
Premier_League,2017-2018,West Brom,Watford,2.0,2.0
Premier_League,2017-2018,West Ham,Swansea,1.0,0.0
Premier_League,2017-2018,Arsenal,Brighton,2.0,0.0
Premier_League,2017-2018,Everton,Burnley,0.0,1.0
Premier_League,2017-2018,Newcastle,Liverpool,1.0,1.0
Premier_League,2017-2018,Burnley,West Ham,1.0,1.0
Premier_League,2017-2018,Crystal Palace,Chelsea,2.0,1.0
Premier_League,2017-2018,Liverpool,Man United,0.0,0.0
Premier_League,2017-2018,Man City,Stoke,7.0,2.0
Premier_League,2017-2018,Swansea,Huddersfield,2.0,0.0
Premier_League,2017-2018,Tottenham,Bournemouth,1.0,0.0
Premier_League,2017-2018,Watford,Arsenal,2.0,1.0
Premier_League,2017-2018,Brighton,Everton,1.0,1.0
Premier_League,2017-2018,Southampton,Newcastle,2.0,2.0
Premier_League,2017-2018,Leicester,West Brom,1.0,1.0
Premier_League,2017-2018,West Ham,Brighton,0.0,3.0
Premier_League,2017-2018,Chelsea,Watford,4.0,2.0
Premier_League,2017-2018,Huddersfield,Man United,2.0,1.0
Premier_League,2017-2018,Man City,Burnley,3.0,0.0
Premier_League,2017-2018,Newcastle,Crystal Palace,1.0,0.0
Premier_League,2017-2018,Southampton,West Brom,1.0,0.0
Premier_League,2017-2018,Stoke,Bournemouth,1.0,2.0
Premier_League,2017-2018,Swansea,Leicester,1.0,2.0
Premier_League,2017-2018,Everton,Arsenal,2.0,5.0
Premier_League,2017-2018,Tottenham,Liverpool,4.0,1.0
Premier_League,2017-2018,Arsenal,Swansea,2.0,1.0
Premier_League,2017-2018,Bournemouth,Chelsea,0.0,1.0
Premier_League,2017-2018,Crystal Palace,West Ham,2.0,2.0
Premier_League,2017-2018,Liverpool,Huddersfield,3.0,0.0
Premier_League,2017-2018,Man United,Tottenham,1.0,0.0
Premier_League,2017-2018,Watford,Stoke,0.0,1.0
Premier_League,2017-2018,West Brom,Man City,2.0,3.0
Premier_League,2017-2018,Brighton,Southampton,1.0,1.0
Premier_League,2017-2018,Leicester,Everton,2.0,0.0
Premier_League,2017-2018,Burnley,Newcastle,1.0,0.0
Premier_League,2017-2018,Huddersfield,West Brom,1.0,0.0
Premier_League,2017-2018,Newcastle,Bournemouth,0.0,1.0
Premier_League,2017-2018,Southampton,Burnley,0.0,1.0
Premier_League,2017-2018,Stoke,Leicester,2.0,2.0
Premier_League,2017-2018,Swansea,Brighton,0.0,1.0
Premier_League,2017-2018,West Ham,Liverpool,1.0,4.0
Premier_League,2017-2018,Chelsea,Man United,1.0,0.0
Premier_League,2017-2018,Everton,Watford,3.0,2.0
Premier_League,2017-2018,Man City,Arsenal,3.0,1.0
Premier_League,2017-2018,Tottenham,Crystal Palace,1.0,0.0
Premier_League,2017-2018,Arsenal,Tottenham,2.0,0.0
Premier_League,2017-2018,Bournemouth,Huddersfield,4.0,0.0
Premier_League,2017-2018,Burnley,Swansea,2.0,0.0
Premier_League,2017-2018,Crystal Palace,Everton,2.0,2.0
Premier_League,2017-2018,Leicester,Man City,0.0,2.0
Premier_League,2017-2018,Liverpool,Southampton,3.0,0.0
Premier_League,2017-2018,Man United,Newcastle,4.0,1.0
Premier_League,2017-2018,West Brom,Chelsea,0.0,4.0
Premier_League,2017-2018,Watford,West Ham,2.0,0.0
Premier_League,2017-2018,Brighton,Stoke,2.0,2.0
Premier_League,2017-2018,West Ham,Leicester,1.0,1.0
Premier_League,2017-2018,Crystal Palace,Stoke,2.0,1.0
Premier_League,2017-2018,Liverpool,Chelsea,1.0,1.0
Premier_League,2017-2018,Man United,Brighton,1.0,0.0
Premier_League,2017-2018,Newcastle,Watford,0.0,3.0
Premier_League,2017-2018,Swansea,Bournemouth,0.0,0.0
Premier_League,2017-2018,Tottenham,West Brom,1.0,1.0
Premier_League,2017-2018,Burnley,Arsenal,0.0,1.0
Premier_League,2017-2018,Huddersfield,Man City,1.0,2.0
Premier_League,2017-2018,Southampton,Everton,4.0,1.0
Premier_League,2017-2018,Brighton,Crystal Palace,0.0,0.0
Premier_League,2017-2018,Leicester,Tottenham,2.0,1.0
Premier_League,2017-2018,Watford,Man United,2.0,4.0
Premier_League,2017-2018,West Brom,Newcastle,2.0,2.0
Premier_League,2017-2018,Arsenal,Huddersfield,5.0,0.0
Premier_League,2017-2018,Bournemouth,Burnley,1.0,2.0
Premier_League,2017-2018,Chelsea,Swansea,1.0,0.0
Premier_League,2017-2018,Everton,West Ham,4.0,0.0
Premier_League,2017-2018,Man City,Southampton,2.0,1.0
Premier_League,2017-2018,Stoke,Liverpool,0.0,3.0
Premier_League,2017-2018,Arsenal,Man United,1.0,3.0
Premier_League,2017-2018,Brighton,Liverpool,1.0,5.0
Premier_League,2017-2018,Chelsea,Newcastle,3.0,1.0
Premier_League,2017-2018,Everton,Huddersfield,2.0,0.0
Premier_League,2017-2018,Leicester,Burnley,1.0,0.0
Premier_League,2017-2018,Stoke,Swansea,2.0,1.0
Premier_League,2017-2018,Watford,Tottenham,1.0,1.0
Premier_League,2017-2018,West Brom,Crystal Palace,0.0,0.0
Premier_League,2017-2018,Bournemouth,Southampton,1.0,1.0
Premier_League,2017-2018,Man City,West Ham,2.0,1.0
Premier_League,2017-2018,Burnley,Watford,1.0,0.0
Premier_League,2017-2018,Crystal Palace,Bournemouth,2.0,2.0
Premier_League,2017-2018,Huddersfield,Brighton,2.0,0.0
Premier_League,2017-2018,Newcastle,Leicester,2.0,3.0
Premier_League,2017-2018,Swansea,West Brom,1.0,0.0
Premier_League,2017-2018,Tottenham,Stoke,5.0,1.0
Premier_League,2017-2018,West Ham,Chelsea,1.0,0.0
Premier_League,2017-2018,Liverpool,Everton,1.0,1.0
Premier_League,2017-2018,Man United,Man City,1.0,2.0
Premier_League,2017-2018,Southampton,Arsenal,1.0,1.0
Premier_League,2017-2018,Burnley,Stoke,1.0,0.0
Premier_League,2017-2018,Crystal Palace,Watford,2.0,1.0
Premier_League,2017-2018,Huddersfield,Chelsea,1.0,3.0
Premier_League,2017-2018,Liverpool,West Brom,0.0,0.0
Premier_League,2017-2018,Man United,Bournemouth,1.0,0.0
Premier_League,2017-2018,Newcastle,Everton,0.0,1.0
Premier_League,2017-2018,Southampton,Leicester,1.0,4.0
Premier_League,2017-2018,Swansea,Man City,0.0,4.0
Premier_League,2017-2018,Tottenham,Brighton,2.0,0.0
Premier_League,2017-2018,West Ham,Arsenal,0.0,0.0
Premier_League,2017-2018,Arsenal,Newcastle,1.0,0.0
Premier_League,2017-2018,Brighton,Burnley,0.0,0.0
Premier_League,2017-2018,Chelsea,Southampton,1.0,0.0
Premier_League,2017-2018,Leicester,Crystal Palace,0.0,3.0
Premier_League,2017-2018,Man City,Tottenham,4.0,1.0
Premier_League,2017-2018,Stoke,West Ham,0.0,3.0
Premier_League,2017-2018,Watford,Huddersfield,1.0,4.0
Premier_League,2017-2018,Bournemouth,Liverpool,0.0,4.0
Premier_League,2017-2018,West Brom,Man United,1.0,2.0
Premier_League,2017-2018,Everton,Swansea,3.0,1.0
Premier_League,2017-2018,Arsenal,Liverpool,3.0,3.0
Premier_League,2017-2018,Brighton,Watford,1.0,0.0
Premier_League,2017-2018,Burnley,Tottenham,0.0,3.0
Premier_League,2017-2018,Everton,Chelsea,0.0,0.0
Premier_League,2017-2018,Leicester,Man United,2.0,2.0
Premier_League,2017-2018,Man City,Bournemouth,4.0,0.0
Premier_League,2017-2018,Southampton,Huddersfield,1.0,1.0
Premier_League,2017-2018,Stoke,West Brom,3.0,1.0
Premier_League,2017-2018,Swansea,Crystal Palace,1.0,1.0
Premier_League,2017-2018,West Ham,Newcastle,2.0,3.0
Premier_League,2017-2018,Bournemouth,West Ham,3.0,3.0
Premier_League,2017-2018,Chelsea,Brighton,2.0,0.0
Premier_League,2017-2018,Huddersfield,Stoke,1.0,1.0
Premier_League,2017-2018,Liverpool,Swansea,5.0,0.0
Premier_League,2017-2018,Man United,Burnley,2.0,2.0
Premier_League,2017-2018,Tottenham,Southampton,5.0,2.0
Premier_League,2017-2018,Watford,Leicester,2.0,1.0
Premier_League,2017-2018,West Brom,Everton,0.0,0.0
Premier_League,2017-2018,Newcastle,Man City,0.0,1.0
Premier_League,2017-2018,Crystal Palace,Arsenal,2.0,3.0
Premier_League,2017-2018,Bournemouth,Everton,2.0,1.0
Premier_League,2017-2018,Chelsea,Stoke,5.0,0.0
Premier_League,2017-2018,Huddersfield,Burnley,0.0,0.0
Premier_League,2017-2018,Liverpool,Leicester,2.0,1.0
Premier_League,2017-2018,Man United,Southampton,0.0,0.0
Premier_League,2017-2018,Newcastle,Brighton,0.0,0.0
Premier_League,2017-2018,Watford,Swansea,1.0,2.0
Premier_League,2017-2018,Crystal Palace,Man City,0.0,0.0
Premier_League,2017-2018,West Brom,Arsenal,1.0,1.0
Premier_League,2017-2018,Brighton,Bournemouth,2.0,2.0
Premier_League,2017-2018,Burnley,Liverpool,1.0,2.0
Premier_League,2017-2018,Everton,Man United,0.0,2.0
Premier_League,2017-2018,Leicester,Huddersfield,3.0,0.0
Premier_League,2017-2018,Stoke,Newcastle,0.0,1.0
Premier_League,2017-2018,Man City,Watford,3.0,1.0
Premier_League,2017-2018,Southampton,Crystal Palace,1.0,2.0
Premier_League,2017-2018,Swansea,Tottenham,0.0,2.0
Premier_League,2017-2018,West Ham,West Brom,2.0,1.0
Premier_League,2017-2018,Arsenal,Chelsea,2.0,2.0
Premier_League,2017-2018,Tottenham,West Ham,1.0,1.0
Premier_League,2017-2018,Chelsea,Leicester,0.0,0.0
Premier_League,2017-2018,Crystal Palace,Burnley,1.0,0.0
Premier_League,2017-2018,Huddersfield,West Ham,1.0,4.0
Premier_League,2017-2018,Newcastle,Swansea,1.0,1.0
Premier_League,2017-2018,Tottenham,Everton,4.0,0.0
Premier_League,2017-2018,Watford,Southampton,2.0,2.0
Premier_League,2017-2018,West Brom,Brighton,2.0,0.0
Premier_League,2017-2018,Bournemouth,Arsenal,2.0,1.0
Premier_League,2017-2018,Liverpool,Man City,4.0,3.0
Premier_League,2017-2018,Man United,Stoke,3.0,0.0
Premier_League,2017-2018,Arsenal,Crystal Palace,4.0,1.0
Premier_League,2017-2018,Brighton,Chelsea,0.0,4.0
Premier_League,2017-2018,Burnley,Man United,0.0,1.0
Premier_League,2017-2018,Everton,West Brom,1.0,1.0
Premier_League,2017-2018,Leicester,Watford,2.0,0.0
Premier_League,2017-2018,Man City,Newcastle,3.0,1.0
Premier_League,2017-2018,Stoke,Huddersfield,2.0,0.0
Premier_League,2017-2018,West Ham,Bournemouth,1.0,1.0
Premier_League,2017-2018,Southampton,Tottenham,1.0,1.0
Premier_League,2017-2018,Swansea,Liverpool,1.0,0.0
Premier_League,2017-2018,Huddersfield,Liverpool,0.0,3.0
Premier_League,2017-2018,Swansea,Arsenal,3.0,1.0
Premier_League,2017-2018,West Ham,Crystal Palace,1.0,1.0
Premier_League,2017-2018,Chelsea,Bournemouth,0.0,3.0
Premier_League,2017-2018,Everton,Leicester,2.0,1.0
Premier_League,2017-2018,Man City,West Brom,3.0,0.0
Premier_League,2017-2018,Newcastle,Burnley,1.0,1.0
Premier_League,2017-2018,Southampton,Brighton,1.0,1.0
Premier_League,2017-2018,Stoke,Watford,0.0,0.0
Premier_League,2017-2018,Tottenham,Man United,2.0,0.0
Premier_League,2017-2018,Arsenal,Everton,5.0,1.0
Premier_League,2017-2018,Bournemouth,Stoke,2.0,1.0
Premier_League,2017-2018,Brighton,West Ham,3.0,1.0
Premier_League,2017-2018,Burnley,Man City,1.0,1.0
Premier_League,2017-2018,Leicester,Swansea,1.0,1.0
Premier_League,2017-2018,Man United,Huddersfield,2.0,0.0
Premier_League,2017-2018,West Brom,Southampton,2.0,3.0
Premier_League,2017-2018,Crystal Palace,Newcastle,1.0,1.0
Premier_League,2017-2018,Liverpool,Tottenham,2.0,2.0
Premier_League,2017-2018,Watford,Chelsea,4.0,1.0
Premier_League,2017-2018,Everton,Crystal Palace,3.0,1.0
Premier_League,2017-2018,Man City,Leicester,5.0,1.0
Premier_League,2017-2018,Stoke,Brighton,1.0,1.0
Premier_League,2017-2018,Swansea,Burnley,1.0,0.0
Premier_League,2017-2018,Tottenham,Arsenal,1.0,0.0
Premier_League,2017-2018,West Ham,Watford,2.0,0.0
Premier_League,2017-2018,Huddersfield,Bournemouth,4.0,1.0
Premier_League,2017-2018,Newcastle,Man United,1.0,0.0
Premier_League,2017-2018,Southampton,Liverpool,0.0,2.0
Premier_League,2017-2018,Chelsea,West Brom,3.0,0.0
Premier_League,2017-2018,Bournemouth,Newcastle,2.0,2.0
Premier_League,2017-2018,Brighton,Swansea,4.0,1.0
Premier_League,2017-2018,Burnley,Southampton,1.0,1.0
Premier_League,2017-2018,Leicester,Stoke,1.0,1.0
Premier_League,2017-2018,Liverpool,West Ham,4.0,1.0
Premier_League,2017-2018,Watford,Everton,1.0,0.0
Premier_League,2017-2018,West Brom,Huddersfield,1.0,2.0
Premier_League,2017-2018,Crystal Palace,Tottenham,0.0,1.0
Premier_League,2017-2018,Man United,Chelsea,2.0,1.0
Premier_League,2017-2018,Arsenal,Man City,0.0,3.0
Premier_League,2017-2018,Burnley,Everton,2.0,1.0
Premier_League,2017-2018,Leicester,Bournemouth,1.0,1.0
Premier_League,2017-2018,Liverpool,Newcastle,2.0,0.0
Premier_League,2017-2018,Southampton,Stoke,0.0,0.0
Premier_League,2017-2018,Swansea,West Ham,4.0,1.0
Premier_League,2017-2018,Tottenham,Huddersfield,2.0,0.0
Premier_League,2017-2018,Watford,West Brom,1.0,0.0
Premier_League,2017-2018,Brighton,Arsenal,2.0,1.0
Premier_League,2017-2018,Man City,Chelsea,1.0,0.0
Premier_League,2017-2018,Crystal Palace,Man United,2.0,3.0
Premier_League,2017-2018,Chelsea,Crystal Palace,2.0,1.0
Premier_League,2017-2018,Everton,Brighton,2.0,0.0
Premier_League,2017-2018,Huddersfield,Swansea,0.0,0.0
Premier_League,2017-2018,Man United,Liverpool,2.0,1.0
Premier_League,2017-2018,Newcastle,Southampton,3.0,0.0
Premier_League,2017-2018,West Brom,Leicester,1.0,4.0
Premier_League,2017-2018,West Ham,Burnley,0.0,3.0
Premier_League,2017-2018,Arsenal,Watford,3.0,0.0
Premier_League,2017-2018,Bournemouth,Tottenham,1.0,4.0
Premier_League,2017-2018,Stoke,Man City,0.0,2.0
Premier_League,2017-2018,Bournemouth,West Brom,2.0,1.0
Premier_League,2017-2018,Huddersfield,Crystal Palace,0.0,2.0
Premier_League,2017-2018,Liverpool,Watford,5.0,0.0
Premier_League,2017-2018,Stoke,Everton,1.0,2.0
Premier_League,2017-2018,Brighton,Leicester,0.0,2.0
Premier_League,2017-2018,Crystal Palace,Liverpool,1.0,2.0
Premier_League,2017-2018,Everton,Man City,1.0,3.0
Premier_League,2017-2018,Man United,Swansea,2.0,0.0
Premier_League,2017-2018,Newcastle,Huddersfield,1.0,0.0
Premier_League,2017-2018,Watford,Bournemouth,2.0,2.0
Premier_League,2017-2018,West Brom,Burnley,1.0,2.0
Premier_League,2017-2018,West Ham,Southampton,3.0,0.0
Premier_League,2017-2018,Arsenal,Stoke,3.0,0.0
Premier_League,2017-2018,Chelsea,Tottenham,1.0,3.0
Premier_League,2017-2018,Bournemouth,Crystal Palace,2.0,2.0
Premier_League,2017-2018,Brighton,Huddersfield,1.0,1.0
Premier_League,2017-2018,Everton,Liverpool,0.0,0.0
Premier_League,2017-2018,Leicester,Newcastle,1.0,2.0
Premier_League,2017-2018,Man City,Man United,2.0,3.0
Premier_League,2017-2018,Stoke,Tottenham,1.0,2.0
Premier_League,2017-2018,Watford,Burnley,1.0,2.0
Premier_League,2017-2018,West Brom,Swansea,1.0,1.0
Premier_League,2017-2018,Arsenal,Southampton,3.0,2.0
Premier_League,2017-2018,Chelsea,West Ham,1.0,1.0
Premier_League,2017-2018,Burnley,Leicester,2.0,1.0
Premier_League,2017-2018,Crystal Palace,Brighton,3.0,2.0
Premier_League,2017-2018,Huddersfield,Watford,1.0,0.0
Premier_League,2017-2018,Liverpool,Bournemouth,3.0,0.0
Premier_League,2017-2018,Southampton,Chelsea,2.0,3.0
Premier_League,2017-2018,Swansea,Everton,1.0,1.0
Premier_League,2017-2018,Tottenham,Man City,1.0,3.0
Premier_League,2017-2018,Man United,West Brom,0.0,1.0
Premier_League,2017-2018,Newcastle,Arsenal,2.0,1.0
Premier_League,2017-2018,West Ham,Stoke,1.0,1.0
Premier_League,2017-2018,Brighton,Tottenham,1.0,1.0
Premier_League,2017-2018,Bournemouth,Man United,0.0,2.0
Premier_League,2017-2018,Burnley,Chelsea,1.0,2.0
Premier_League,2017-2018,Leicester,Southampton,0.0,0.0
Premier_League,2017-2018,Watford,Crystal Palace,0.0,0.0
Premier_League,2017-2018,West Brom,Liverpool,2.0,2.0
Premier_League,2017-2018,Arsenal,West Ham,4.0,1.0
Premier_League,2017-2018,Man City,Swansea,5.0,0.0
Premier_League,2017-2018,Stoke,Burnley,1.0,1.0
Premier_League,2017-2018,Everton,Newcastle,1.0,0.0
Premier_League,2017-2018,Burnley,Brighton,0.0,0.0
Premier_League,2017-2018,Crystal Palace,Leicester,5.0,0.0
Premier_League,2017-2018,Huddersfield,Everton,0.0,2.0
Premier_League,2017-2018,Liverpool,Stoke,0.0,0.0
Premier_League,2017-2018,Newcastle,West Brom,0.0,1.0
Premier_League,2017-2018,Southampton,Bournemouth,2.0,1.0
Premier_League,2017-2018,Swansea,Chelsea,0.0,1.0
Premier_League,2017-2018,Man United,Arsenal,2.0,1.0
Premier_League,2017-2018,West Ham,Man City,1.0,4.0
Premier_League,2017-2018,Tottenham,Watford,2.0,0.0
Premier_League,2017-2018,Brighton,Man United,1.0,0.0
Premier_League,2017-2018,Bournemouth,Swansea,1.0,0.0
Premier_League,2017-2018,Everton,Southampton,1.0,1.0
Premier_League,2017-2018,Leicester,West Ham,0.0,2.0
Premier_League,2017-2018,Stoke,Crystal Palace,1.0,2.0
Premier_League,2017-2018,Watford,Newcastle,2.0,1.0
Premier_League,2017-2018,West Brom,Tottenham,1.0,0.0
Premier_League,2017-2018,Arsenal,Burnley,5.0,0.0
Premier_League,2017-2018,Chelsea,Liverpool,1.0,0.0
Premier_League,2017-2018,Man City,Huddersfield,0.0,0.0
Premier_League,2017-2018,Swansea,Southampton,0.0,1.0
Premier_League,2017-2018,Chelsea,Huddersfield,1.0,1.0
Premier_League,2017-2018,Leicester,Arsenal,3.0,1.0
Premier_League,2017-2018,Man City,Brighton,3.0,1.0
Premier_League,2017-2018,Tottenham,Newcastle,1.0,0.0
Premier_League,2017-2018,West Ham,Man United,0.0,0.0
Premier_League,2017-2018,Burnley,Bournemouth,1.0,2.0
Premier_League,2017-2018,Crystal Palace,West Brom,2.0,0.0
Premier_League,2017-2018,Huddersfield,Arsenal,0.0,1.0
Premier_League,2017-2018,Liverpool,Brighton,4.0,0.0
Premier_League,2017-2018,Man United,Watford,1.0,0.0
Premier_League,2017-2018,Newcastle,Chelsea,3.0,0.0
Premier_League,2017-2018,Southampton,Man City,0.0,1.0
Premier_League,2017-2018,Swansea,Stoke,1.0,2.0
Premier_League,2017-2018,Tottenham,Leicester,5.0,4.0
Premier_League,2017-2018,West Ham,Everton,3.0,1.0
Championship,2017-2018,Nott'm Forest,Millwall,1.0,0.0
Championship,2017-2018,Sunderland,Derby,1.0,1.0
Championship,2017-2018,Aston Villa,Hull,1.0,1.0
Championship,2017-2018,Bristol City,Barnsley,3.0,1.0
Championship,2017-2018,Burton,Cardiff,0.0,1.0
Championship,2017-2018,Fulham,Norwich,1.0,1.0
Championship,2017-2018,Ipswich,Birmingham,1.0,0.0
Championship,2017-2018,Preston,Sheffield Weds,1.0,0.0
Championship,2017-2018,QPR,Reading,2.0,0.0
Championship,2017-2018,Sheffield United,Brentford,1.0,0.0
Championship,2017-2018,Wolves,Middlesbrough,1.0,0.0
Championship,2017-2018,Bolton,Leeds,2.0,3.0
Championship,2017-2018,Barnsley,Ipswich,1.0,2.0
Championship,2017-2018,Birmingham,Bristol City,2.0,1.0
Championship,2017-2018,Brentford,Nott'm Forest,3.0,4.0
Championship,2017-2018,Cardiff,Aston Villa,3.0,0.0
Championship,2017-2018,Derby,Wolves,0.0,2.0
Championship,2017-2018,Hull,Burton,4.0,1.0
Championship,2017-2018,Leeds,Preston,0.0,0.0
Championship,2017-2018,Middlesbrough,Sheffield United,1.0,0.0
Championship,2017-2018,Millwall,Bolton,1.0,1.0
Championship,2017-2018,Reading,Fulham,1.0,1.0
Championship,2017-2018,Sheffield Weds,QPR,1.0,1.0
Championship,2017-2018,Norwich,Sunderland,1.0,3.0
Championship,2017-2018,Barnsley,Nott'm Forest,2.0,1.0
Championship,2017-2018,Birmingham,Bolton,0.0,0.0
Championship,2017-2018,Brentford,Bristol City,2.0,2.0
Championship,2017-2018,Cardiff,Sheffield United,2.0,0.0
Championship,2017-2018,Derby,Preston,1.0,0.0
Championship,2017-2018,Hull,Wolves,2.0,3.0
Championship,2017-2018,Leeds,Fulham,0.0,0.0
Championship,2017-2018,Middlesbrough,Burton,2.0,0.0
Championship,2017-2018,Millwall,Ipswich,3.0,4.0
Championship,2017-2018,Reading,Aston Villa,2.0,1.0
Championship,2017-2018,Norwich,QPR,2.0,0.0
Championship,2017-2018,Sheffield Weds,Sunderland,1.0,1.0
Championship,2017-2018,Burton,Birmingham,2.0,1.0
Championship,2017-2018,Aston Villa,Norwich,4.0,2.0
Championship,2017-2018,Bolton,Derby,1.0,2.0
Championship,2017-2018,Bristol City,Millwall,0.0,0.0
Championship,2017-2018,Fulham,Sheffield Weds,0.0,1.0
Championship,2017-2018,Ipswich,Brentford,2.0,0.0
Championship,2017-2018,Nott'm Forest,Middlesbrough,2.0,1.0
Championship,2017-2018,Preston,Reading,1.0,0.0
Championship,2017-2018,QPR,Hull,2.0,1.0
Championship,2017-2018,Sheffield United,Barnsley,1.0,0.0
Championship,2017-2018,Sunderland,Leeds,0.0,2.0
Championship,2017-2018,Wolves,Cardiff,1.0,2.0
Championship,2017-2018,Bristol City,Aston Villa,1.0,1.0
Championship,2017-2018,Hull,Bolton,4.0,0.0
Championship,2017-2018,Barnsley,Sunderland,3.0,0.0
Championship,2017-2018,Birmingham,Reading,0.0,2.0
Championship,2017-2018,Brentford,Wolves,0.0,0.0
Championship,2017-2018,Burton,Sheffield Weds,1.0,1.0
Championship,2017-2018,Cardiff,QPR,2.0,1.0
Championship,2017-2018,Ipswich,Fulham,0.0,2.0
Championship,2017-2018,Middlesbrough,Preston,0.0,0.0
Championship,2017-2018,Millwall,Norwich,4.0,0.0
Championship,2017-2018,Nott'm Forest,Leeds,0.0,2.0
Championship,2017-2018,Sheffield United,Derby,3.0,1.0
Championship,2017-2018,Derby,Hull,5.0,0.0
Championship,2017-2018,Aston Villa,Brentford,0.0,0.0
Championship,2017-2018,Bolton,Middlesbrough,0.0,3.0
Championship,2017-2018,Fulham,Cardiff,1.0,1.0
Championship,2017-2018,Leeds,Burton,5.0,0.0
Championship,2017-2018,Norwich,Birmingham,1.0,0.0
Championship,2017-2018,Preston,Barnsley,1.0,1.0
Championship,2017-2018,QPR,Ipswich,2.0,1.0
Championship,2017-2018,Reading,Bristol City,0.0,1.0
Championship,2017-2018,Sheffield Weds,Nott'm Forest,3.0,1.0
Championship,2017-2018,Sunderland,Sheffield United,1.0,2.0
Championship,2017-2018,Wolves,Millwall,1.0,0.0
Championship,2017-2018,Aston Villa,Middlesbrough,0.0,0.0
Championship,2017-2018,Bolton,Sheffield United,0.0,1.0
Championship,2017-2018,Leeds,Birmingham,2.0,0.0
Championship,2017-2018,Norwich,Burton,0.0,0.0
Championship,2017-2018,Preston,Cardiff,3.0,0.0
Championship,2017-2018,QPR,Millwall,2.0,2.0
Championship,2017-2018,Sheffield Weds,Brentford,2.0,1.0
Championship,2017-2018,Sunderland,Nott'm Forest,0.0,1.0
Championship,2017-2018,Wolves,Bristol City,3.0,3.0
Championship,2017-2018,Fulham,Hull,2.0,1.0
Championship,2017-2018,Barnsley,Aston Villa,0.0,3.0
Championship,2017-2018,Birmingham,Preston,1.0,3.0
Championship,2017-2018,Brentford,Reading,1.0,1.0
Championship,2017-2018,Bristol City,Derby,4.0,1.0
Championship,2017-2018,Burton,Fulham,2.0,1.0
Championship,2017-2018,Cardiff,Sheffield Weds,1.0,1.0
Championship,2017-2018,Hull,Sunderland,1.0,1.0
Championship,2017-2018,Ipswich,Bolton,2.0,0.0
Championship,2017-2018,Middlesbrough,QPR,3.0,2.0
Championship,2017-2018,Millwall,Leeds,1.0,0.0
Championship,2017-2018,Nott'm Forest,Wolves,1.0,2.0
Championship,2017-2018,Sheffield United,Norwich,0.0,1.0
Championship,2017-2018,Aston Villa,Nott'm Forest,2.0,1.0
Championship,2017-2018,Bolton,Brentford,0.0,3.0
Championship,2017-2018,Derby,Birmingham,1.0,1.0
Championship,2017-2018,Fulham,Middlesbrough,1.0,1.0
Championship,2017-2018,Leeds,Ipswich,3.0,2.0
Championship,2017-2018,Norwich,Bristol City,0.0,0.0
Championship,2017-2018,Preston,Millwall,0.0,0.0
Championship,2017-2018,QPR,Burton,0.0,0.0
Championship,2017-2018,Reading,Hull,1.0,1.0
Championship,2017-2018,Sunderland,Cardiff,1.0,2.0
Championship,2017-2018,Wolves,Barnsley,2.0,1.0
Championship,2017-2018,Sheffield Weds,Sheffield United,2.0,4.0
Championship,2017-2018,Barnsley,QPR,1.0,1.0
Championship,2017-2018,Brentford,Derby,1.0,1.0
Championship,2017-2018,Bristol City,Bolton,2.0,0.0
Championship,2017-2018,Burton,Aston Villa,0.0,4.0
Championship,2017-2018,Cardiff,Leeds,3.0,1.0
Championship,2017-2018,Hull,Preston,1.0,2.0
Championship,2017-2018,Ipswich,Sunderland,5.0,2.0
Championship,2017-2018,Middlesbrough,Norwich,0.0,1.0
Championship,2017-2018,Millwall,Reading,2.0,1.0
Championship,2017-2018,Nott'm Forest,Fulham,1.0,3.0
Championship,2017-2018,Birmingham,Sheffield Weds,1.0,0.0
Championship,2017-2018,Sheffield United,Wolves,2.0,0.0
Championship,2017-2018,QPR,Fulham,1.0,2.0
Championship,2017-2018,Aston Villa,Bolton,1.0,0.0
Championship,2017-2018,Burton,Wolves,0.0,4.0
Championship,2017-2018,Cardiff,Derby,0.0,0.0
Championship,2017-2018,Hull,Birmingham,6.0,1.0
Championship,2017-2018,Ipswich,Bristol City,1.0,3.0
Championship,2017-2018,Middlesbrough,Brentford,2.0,2.0
Championship,2017-2018,Millwall,Barnsley,1.0,3.0
